id	name	also_known_as	date_of_birth	date_of_death	places_of_operation	biography	biography_author	date_of_biography	external_links	uuid	source	source_identifier	external_references	date_modified
83472	James Laurenson							2023-05-09T13:05:34.424538+10:00		55341342-f812-4f77-a62d-79d56e66ef07	Vernon	34549		2023-06-14T16:33:30.576250+10:00
83828	Conald Ashby							2023-05-09T20:06:57.308095+10:00		32c25b28-92ca-4f65-9dca-9dffe119bed2	Vernon	35532		2023-06-14T16:33:30.576250+10:00
32770	Takenori Sento							2023-05-09T17:10:11.527068+10:00		fdd200ae-4956-4f13-9f34-8f58ee41b272	Vernon	29472		2023-06-14T16:33:30.576250+10:00
32842	Nancy Button							2023-05-09T11:59:06.107914+10:00		389c67fe-476a-4041-b09c-9aba4f20a9d1	Vernon	25600		2023-06-14T16:33:30.576250+10:00
74190	Joan Foldes							2023-05-09T18:32:30.435229+10:00		d313fb09-fbde-44ad-b208-36928aedab4f	Vernon	4139		2023-06-14T16:33:30.576250+10:00
77917	Paul Gertz									6e866145-68ab-416f-99a2-5c01c9610820	Vernon			2023-06-14T16:33:30.576250+10:00
82880	Sun Cheng							2023-05-09T13:49:25.692153+10:00		f0f21eda-3f0e-4951-b3ab-177eb44c9e84	Vernon	37637		2023-06-14T16:33:30.576250+10:00
73135	Lamar Howard									249661c2-f147-4833-a5b0-35cd317729a5	Vernon			2023-06-14T16:33:30.576250+10:00
20509	Alan Patient							2023-05-09T14:50:13.565279+10:00		9ba00ef8-f7fc-4a93-b132-78e65ded72f9	Vernon	14787		2023-06-14T16:33:30.576250+10:00
27432	Stephen Smallwood							2023-05-09T15:17:25.788917+10:00		c6a6ac7e-1c1e-4828-98e5-a2d8dbdba62f	Vernon	29085		2023-06-14T16:33:30.576250+10:00
79400	Wendy Harris							2023-05-09T13:04:30.061049+10:00		147c8d5f-c7ba-4fbd-b5fc-89edb1b394a3	Vernon	30318		2023-06-14T16:33:30.576250+10:00
73938	Robert Edwards		1930					2023-07-05T03:45:58.718076+10:00		66a923b8-79b7-407c-8203-1dd7053076c8	Vernon	27708		2023-07-05T03:45:58.718365+10:00
75084	C. George Chaput									09f8165a-0358-45d5-bda5-e19df9d638dc	Vernon			2023-06-14T16:33:30.576250+10:00
83678	Stephen Rae									6bee1d24-783c-49d9-97ac-2265933a2446	Vernon			2023-06-14T16:33:30.576250+10:00
10715	Nathan Bobik							2023-05-09T13:36:18.620115+10:00		291760cf-5438-4c36-a9f3-de613cfd5c81	Vernon	2369		2023-06-14T16:33:30.576250+10:00
35774	Helen Stephens							2023-05-09T18:44:34.711048+10:00		c08772df-97e0-4add-a1b9-a86cea82c771	Vernon	20439		2023-06-14T16:33:30.576250+10:00
11789	Valerie Bichard							2023-05-09T20:09:37.740691+10:00		fa859d30-949b-4c67-b718-d985ec1d16bc	Vernon	3609		2023-06-14T16:33:30.576250+10:00
84275	Lesley Branagan							2023-05-09T11:47:45.803304+10:00		35d9d873-edbf-4c2c-a425-40f4ab2793b1	Vernon	38747		2023-06-14T16:33:30.576250+10:00
75623	Jim Strongin							2023-05-09T18:19:51.034986+10:00		53dca9de-2218-48f6-af91-ab031ec13e1d	Vernon	21922		2023-06-14T16:33:30.576250+10:00
77531	Ryan Giddins							2023-05-09T13:25:07.351337+10:00		003b63e2-0cd8-4a81-baf8-ee9c91864b7d	Vernon	34505		2023-06-14T16:33:30.576250+10:00
79112	Yask Desai							2023-05-09T19:58:02.397143+10:00		f8532c5b-5673-4f89-8764-1b6406fdd906	Vernon	30570		2023-06-14T16:33:30.576250+10:00
14940	Robert Touchstone							2023-05-09T15:53:06.078274+10:00		f9ec48bc-36ff-46ac-bf7b-8fb54f5ea2d4	Vernon	27899		2023-06-14T16:33:30.576250+10:00
75916	Zedda Burnford									1db1296b-655b-4854-a027-664884551445	Vernon			2023-06-14T16:33:30.576250+10:00
26924	Chartoff							2023-05-09T18:27:04.558433+10:00		4dc4a807-b073-4df9-9d56-f95b266114f7	Vernon	6527		2023-06-14T16:33:30.576250+10:00
73267	Greg Sneddon							2023-05-09T18:38:01.548594+10:00		9201ee6e-0785-4f94-a1a3-2d06ba936586	Vernon	1678		2023-06-14T16:33:30.576250+10:00
73075	Bob Artell									6aa61b31-8dd8-461c-8354-2237031f8fd2	Vernon			2023-06-14T16:33:30.576250+10:00
77071	David Mowaljarlai									8b4b12d8-397c-4e06-a258-c040df8bfd38	Vernon			2023-06-14T16:33:30.576250+10:00
74316	Frank Paulsen							2023-05-09T12:54:57.918302+10:00		938a36df-51c0-4799-b629-424309b95699	Vernon	19157		2023-06-14T16:33:30.576250+10:00
74769	Douglas Tunstell									76e2cd9d-0473-4091-a7ca-5b0084ad2ad9	Vernon			2023-06-14T16:33:30.576250+10:00
80691	Kim Jungeun							2023-05-09T13:32:05.109813+10:00		a6e4053e-6706-489d-9d6f-b57209c3cf34	Vernon	23334		2023-06-14T16:33:30.576250+10:00
16188	John Clark							2023-05-09T17:24:28.721768+10:00		3c9b67a6-5419-4445-8a8a-7e66a842487f	Vernon	22174		2023-06-14T16:33:30.576250+10:00
81263	Mike Mitchell				United States of America			2023-05-09T15:05:17.629206+10:00	https://en.wikipedia.org/wiki/Mike_Mitchell_(director)	438c99af-ffad-49be-b201-b62dbeca9818	Vernon	25381	(Wikidata,Q2507259),(VIAF,34617572),(LOC Auth,no2015097377),(WorldCat,lccn-no2015097377)	2023-06-14T16:33:30.576250+10:00
75014	F Anders									d9839cac-144e-4b3e-b76a-cc00be3a3a74	Vernon			2023-06-14T16:33:30.576250+10:00
28589	Catherine Wearing							2023-05-09T14:51:36.431595+10:00		0941873f-1132-4069-b6dc-518ec032bf6c	Vernon	16606		2023-06-14T16:33:30.576250+10:00
78505	Farid Lahouassa									8923daa9-1fe6-4d05-bb94-fcbadbca0cfe	Vernon			2023-06-14T16:33:30.576250+10:00
82126	Tony Agapitos					"Tony Agapitos was a Greek immigrant and filmmaker who documented life in Melbourne's Greek community from the 1950s to the 70s. He focused on significant political, social and religious events, including the arrival of Greek ships at Victoria docks, celebrations and dances, protest marches, political meetings and religious occasions. Mr Agapitos' material comprises approximately three hours of footage and was shot on 16mm and 35mm film, which is preserved in our collection.

Born in Egypt to Greek parents, Tony gained valuable qualifications in filmmaking during his lifetime. He was involved in cinematography, specialising in documentary and news films, and also worked as a projectionist and technical director.

After arriving in Australia in the late 1940s, he was employed from 1950-1953 as an instrument engineer with S.L.I. Lucas Australia. From 1953–1958 he was with Herschell’s Film Studio where he was involved in film maintenance and production. This included directing, editing, camera work and sound recording. Tony was active in the production of films for D24 Masonic Hospital and he also produced his own films. From 1958 he was at the State Film Centre, employed as a Biograph Projectionist travelling all around Victoria.

Some of Tony’s personal footage was shown in a documentary about the history of Station and Princes Piers in Port Melbourne, as part of a restoration celebration in 2012. Princes Pier in particular played a key role in Australia’s wartime and multicultural history as the first landing in Australia for thousands of post war migrants. Tony’s films capture the pathos of the new arrivals; they are beautiful and emotionally powerful evocations of the experience.

Fragments of Tony’s work have also been used by participants in our Digital Storytelling workshops, bringing strong narrative drive to the participant’s personal stories, enabling them to communicate the complex emotional landscape of arrival in a strange country."		2023-07-05T04:00:37.700592+10:00		e15e33f2-a011-4f09-9947-876f5dc25685	Vernon	111974		2023-07-05T04:00:37.700890+10:00
84068	Wide Eyed							2023-05-09T19:29:51.452442+10:00		7f992d50-7be9-4451-857c-4fea99bb6d78	Vernon	37210		2023-06-14T16:33:30.576250+10:00
22183	Jenny Rogers							2023-05-09T15:00:36.063722+10:00		10225150-de4f-44c8-8fc8-47036d25e483	Vernon	21727		2023-06-14T16:33:30.576250+10:00
74958	Michael Relph							2023-05-09T19:28:51.918624+10:00		71243d14-2f49-4202-a0fc-3a6e0873a4db	Vernon	25202		2023-06-14T16:33:30.576250+10:00
84856	Chris Remo									a39b7d9a-2b7e-4f75-93ae-720f038b2a64	Vernon			2023-06-14T16:33:30.576250+10:00
30102	Earth Design, Inc							2023-05-09T16:49:15.303005+10:00		aeca4011-daef-4dd5-9bac-fa154521b096	Vernon	7707		2023-06-14T16:33:30.576250+10:00
29196	France 3							2023-05-09T15:53:54.353302+10:00		feebda9c-dfa2-48c3-ad76-1cbb73902948	Vernon	8495		2023-06-14T16:33:30.576250+10:00
77413	David D. Hand		1900					2023-05-09T18:43:18.275745+10:00		f510e4e8-8c7b-4a62-afdb-06ab580cf067	Vernon	17547		2023-06-14T16:33:30.576250+10:00
75125	Max Cullen							2023-05-09T19:06:54.685250+10:00		e3065e05-3e95-4a46-bef6-466c6b8d4218	Vernon	32784		2023-06-14T16:33:30.576250+10:00
86752	George Scribner									514a0b01-0fe2-4edc-a95b-be425d24574f	Vernon			2023-06-14T16:33:30.576250+10:00
80796	Robert H Nathan							2023-05-09T19:30:54.470315+10:00		fb33811c-5fbb-4a60-8aac-a86a1d7f65f5	Vernon	27749		2023-06-14T16:33:30.576250+10:00
79030	John Bertolli									c005ba8d-7d93-4b10-80e3-ea9cd1d2e1d6	Vernon			2023-06-14T16:33:30.576250+10:00
74749	Christopher Outwater									8f331776-5a4e-4cbf-8190-725f45c32cee	Vernon			2023-06-14T16:33:30.576250+10:00
75664	Donald Duprey							2023-05-09T19:52:26.781085+10:00		db9ac678-cfa4-4376-be2a-b719a54c3fa5	Vernon	18290		2023-06-14T16:33:30.576250+10:00
28838	Gibba							2023-05-09T17:12:25.457898+10:00		48792b20-7f9b-400a-bd42-e51a2fcb5aae	Vernon	8724		2023-06-14T16:33:30.576250+10:00
87098	EyezQueenRF							2023-05-09T17:10:07.808342+10:00		74a07b71-4722-47ae-8d52-aede7ca1c029	Vernon	40639		2023-06-14T16:33:30.576250+10:00
37292	Anomaly Collective							2023-05-09T16:58:10.872867+10:00		ea083be0-94f9-4eb1-a899-dd59d01896a0	Vernon	13338		2023-06-14T16:33:30.576250+10:00
79699	Jenny Woods									16e3d729-5adb-4da9-be7f-45580f140780	Vernon			2023-06-14T16:33:30.576250+10:00
83615	Alfred Maskell							2023-05-09T18:46:47.386975+10:00		4a16f4d2-3921-4dbe-978f-0b419f579361	Vernon	35007		2023-06-14T16:33:30.576250+10:00
84327	Nick Lockett							2023-05-09T18:26:34.702126+10:00		17d4947b-bcfd-4577-9732-024144d7f6fc	Vernon	39634		2023-06-14T16:33:30.576250+10:00
26970	View Films Production							2023-05-09T20:01:26.432971+10:00		a8be4baf-c2b2-4834-9414-fc982c398776	Vernon	14133		2023-06-14T16:33:30.576250+10:00
17648	James Ricketson							2023-05-09T19:15:52.663722+10:00		d1db9e2a-1220-4733-998d-8afb33fb2b1c	Vernon	21314		2023-06-14T16:33:30.576250+10:00
74839	Judith Kress							2023-05-09T19:48:12.967222+10:00		0bba1aa1-dbea-425c-b57b-04d688570243	Vernon	4154		2023-06-14T16:33:30.576250+10:00
73603	Vena Ramphal									5aefc645-96f4-4b03-8efc-0521afd75f24	Vernon			2023-06-14T16:33:30.576250+10:00
79609	Dolores Soler									42a5f5f0-9802-4559-9050-68d76da5d3bf	Vernon			2023-06-14T16:33:30.576250+10:00
25503	Royal Opera House Covent Garden							2023-05-09T19:52:14.577922+10:00		6c415369-2519-4d40-ac7b-de204dab5e87	Vernon	12156		2023-06-14T16:33:30.576250+10:00
79467	Silver Fox							2023-05-09T14:21:04.087565+10:00		166ae724-f477-48d2-a106-00fcff7db357	Vernon	12590		2023-06-14T16:33:30.576250+10:00
34860	Gerard Paquet							2023-05-09T14:31:24.777734+10:00		95d5d4e8-6406-493f-a904-5bf4bccd906c	Vernon	19759		2023-06-14T16:33:30.576250+10:00
80372	Julio Caro							2023-05-09T19:32:24.339979+10:00		9bbc55f8-38b7-46d7-98df-411ea6f1a229	Vernon	22925		2023-06-14T16:33:30.576250+10:00
14342	Douglas Rankin							2023-05-09T18:47:52.031097+10:00		ba9b6f71-6e5d-4648-965f-85b902437de4	Vernon	18409		2023-06-14T16:33:30.576250+10:00
8972	Ioannis Ioannou							2023-05-09T15:02:03.542155+10:00		b52c1266-a1b6-4a5c-be23-44c5f9eee389	Vernon	110118		2023-06-14T16:33:30.576250+10:00
81028	Producciones Anhelo							2023-05-09T12:23:22.884105+10:00		e32e1f3a-a27e-43f7-87ae-0e7fdea4d499	Vernon	11660		2023-06-14T16:33:30.576250+10:00
82596	Deli Gel									cb5a692a-d59f-4d84-a57f-08633cb8e0f0	Vernon			2023-06-14T16:33:30.576250+10:00
28411	Alberto Sordi							2023-05-09T19:38:03.318913+10:00		049d8bb0-0e59-4022-bf64-baa8618a0f35	Vernon	14854		2023-06-14T16:33:30.576250+10:00
77035	John Lengsfelder							2023-05-09T19:50:44.281441+10:00		4bf60d33-5195-47ad-bebf-ddf646abe2dc	Vernon	22373		2023-06-14T16:33:30.576250+10:00
41819	William Tang							2023-07-12T03:45:09.623916+10:00		a2e5b117-cd5e-41c2-92e7-3fc69bd38b59	Vernon	37937		2023-07-12T03:45:09.624179+10:00
78935	John Birdcut							2023-05-09T15:14:39.432842+10:00		8ef1b403-929f-4b89-b782-3fa011d7c85d	Vernon	22130		2023-06-14T16:33:30.576250+10:00
77656	David Susskind				United States of America			2023-05-09T11:55:25.243041+10:00	https://en.wikipedia.org/wiki/David_Susskind	eeef7c6a-1788-43e0-a3d2-1d65fd4da945	Vernon	17812	(Wikidata,Q4408937),(VIAF,50569281),(LOC Auth,n82063165),(WorldCat,lccn-n82063165)	2023-06-14T16:33:30.576250+10:00
23795	Mary Lance							2023-05-09T15:08:43.769870+10:00		b86f3f67-5f1d-446e-a6eb-fbe5ecaf8a72	Vernon	24727		2023-06-14T16:33:30.576250+10:00
81707	Ian McFadyen							2023-05-09T17:09:18.935216+10:00		c11bba54-382f-4ffa-bb2c-cfec6c92d828	Vernon	20775		2023-06-14T16:33:30.576250+10:00
34468	Blue PM							2023-05-09T18:15:01.828290+10:00		28ccdde6-a88f-4e43-939f-6d87e61ebbb9	Vernon	5904		2023-06-14T16:33:30.576250+10:00
83481	Maia Tarrell							2023-07-05T03:53:06.442057+10:00		1dbafce1-6a77-4e83-a4e8-11f7cba1ae07	Vernon	34589		2023-07-05T03:53:06.442346+10:00
73595	Strathcona Secondary College							2023-05-09T17:26:11.340283+10:00		12db2443-bc43-4d38-8f32-439554c6b983	Vernon	2128		2023-06-14T16:33:30.576250+10:00
11614	Meg Aumann							2023-05-09T19:04:30.166744+10:00		4f1c35ba-9c77-42ab-9963-290a04120a0a	Vernon	3400		2023-06-14T16:33:30.576250+10:00
74943	Gordon Ell									24c1da25-d230-4ea7-b2d1-2bf1b8eb9073	Vernon			2023-06-14T16:33:30.576250+10:00
75901	Meg Switzgable									9b3c5f3d-4489-4fc0-b623-6da833a2b74e	Vernon		(Wikidata,Q22102899)	2023-06-14T16:33:30.576250+10:00
11540	Ted Mankelow							2023-05-09T19:54:59.188909+10:00		49980097-6bda-44eb-94aa-53a3656ccb08	Vernon	3294		2023-06-14T16:33:30.576250+10:00
79693	Anna Louise Sortini							2023-05-09T11:54:07.621415+10:00		d3d7b76f-b012-491c-a66a-f669a00d5693	Vernon	15310		2023-06-14T16:33:30.576250+10:00
26543	Five Films							2023-05-09T12:48:49.613373+10:00		79e3904d-9ab8-4571-8636-271f1721a9cb	Vernon	8383		2023-06-14T16:33:30.576250+10:00
13851	O.E. Kress							2023-05-09T15:01:18.255523+10:00		ea4d0efa-acd0-4bde-8c7a-f4f4d6e8e0ff	Vernon	25927		2023-06-14T16:33:30.576250+10:00
82375	Zhang Wuqi							2023-05-09T14:12:35.270866+10:00		0dd47742-15f7-4d1d-a64b-1af925278ca5	Vernon	36712		2023-06-14T16:33:30.576250+10:00
75239	Gilles Therien							2023-05-09T18:18:55.493981+10:00		1ff1c587-cce1-409e-a1f5-9789c3b69339	Vernon	19833		2023-06-14T16:33:30.576250+10:00
12614	Films For a New Age							2023-05-09T19:21:46.764356+10:00		1499bf33-ae72-4ed2-b780-3abea6dbe7e0	Vernon	8308		2023-06-14T16:33:30.576250+10:00
74796	Gloria Golden									39491e12-0f3e-4283-a38b-f9f3ac740236	Vernon			2023-06-14T16:33:30.576250+10:00
81722	Monica Brown									813b0db3-96fb-466b-ac5c-79b8dd71dc87	Vernon			2023-06-14T16:33:30.576250+10:00
82379	Shi Yuan							2023-05-09T14:12:36.230808+10:00		7d072ede-ff5e-4bc1-90a6-b92fcfd850d4	Vernon	36716		2023-06-14T16:33:30.576250+10:00
13116	Dennis Hill Productions							2023-05-09T16:13:16.072361+10:00		23bbd951-9c42-4def-9851-4bc854042d8e	Vernon	7404		2023-06-14T16:33:30.576250+10:00
29955	Richard Lewine							2023-05-09T19:03:48.756815+10:00		d8e7d7fc-ca8d-4a1b-87a4-90f1c401272e	Vernon	27446		2023-06-14T16:33:30.576250+10:00
16051	Learning in Focus							2023-05-09T19:59:03.385240+10:00		e4fbc3be-0f43-4f08-9be9-6dd2022d0892	Vernon	9954		2023-06-14T16:33:30.576250+10:00
73115	Jay Miller							2023-05-09T17:56:59.357269+10:00		e84d27bd-f7a7-4347-bbb3-adb66e1a7871	Vernon	39580		2023-06-14T16:33:30.576250+10:00
12782	David Stammer							2023-05-09T12:36:49.466540+10:00		1236a1b8-9466-439f-95e7-0a89bd4f2a82	Vernon	17805		2023-06-14T16:33:30.576250+10:00
77001	Mark Bin Bakar									c72c8a36-3e1d-4f49-a134-9118f8803294	Vernon			2023-06-14T16:33:30.576250+10:00
82013	Toby Segar							2023-05-09T13:28:42.809987+10:00		9c05aa39-0ee7-496e-b64b-2fef1ef5c03b	Vernon	37281		2023-06-14T16:33:30.576250+10:00
81014	Jane Liscombe							2023-05-09T18:04:40.543984+10:00		f0d53223-6eaf-4845-8ff7-a57abd49bdda	Vernon	21419		2023-06-14T16:33:30.576250+10:00
78135	G Gokhale							2023-05-09T17:03:01.769607+10:00		69263849-0122-485e-a798-bf8c8b72d1c6	Vernon	19316		2023-06-14T16:33:30.576250+10:00
77972	Daivid Shitz									9094f14e-3fae-435c-a118-8bda2ad5b6ea	Vernon			2023-06-14T16:33:30.576250+10:00
76541	Phillip Corr									d7d5b3ba-b009-4ebe-8eb3-1e32523bdec1	Vernon			2023-06-14T16:33:30.576250+10:00
23012	Tenchijin Productions							2023-05-09T17:50:46.046354+10:00		df10be9a-a9df-49cb-8783-e666c78bb972	Vernon	13288		2023-06-14T16:33:30.576250+10:00
80485	Wendy Page							2023-07-12T22:35:49.444663+10:00		797143ab-9644-4c6b-9bb8-d5cfca4d415c	Vernon	30320		2023-07-12T22:35:49.444897+10:00
28790	Illusion Entertainment Group							2023-05-09T18:18:24.921850+10:00		8a2f132f-b126-4f3f-81ed-15005b2ca654	Vernon	9238		2023-06-14T16:33:30.576250+10:00
80107	David Lau									84109c19-d174-424b-8ff5-cc4c08031758	Vernon			2023-06-14T16:33:30.576250+10:00
24342	Harold French		1897					2023-05-09T18:44:17.766819+10:00		eafedfc9-2f5b-42e3-bbf5-d9825c452c50	Vernon	20265		2023-06-14T16:33:30.576250+10:00
79915	Sally Brindle							2023-05-09T15:06:29.937728+10:00		b5d4963f-3d44-4a19-80d8-075696aca93b	Vernon	28440		2023-06-14T16:33:30.576250+10:00
22065	John Vernon							2023-05-09T19:56:09.573491+10:00		32cf1cf8-670d-4b20-8732-4f263daf9ee0	Vernon	22566		2023-06-14T16:33:30.576250+10:00
81923	Linda Cropper							2023-05-09T18:16:06.531292+10:00		a1d74511-2f02-47df-913e-14c14573627f	Vernon	2942		2023-06-14T16:33:30.576250+10:00
28874	Robert Lawrence Productions							2023-05-09T19:53:34.344476+10:00		7c3d70ba-b468-40c4-ae96-e099c90db51e	Vernon	12071		2023-06-14T16:33:30.576250+10:00
79038	Ileen Maisel							2023-05-09T14:46:16.871317+10:00		89a6a76f-6ea8-4ee1-a7b7-0bceabceac95	Vernon	20823		2023-06-14T16:33:30.576250+10:00
27452	McKinnin Films							2023-05-09T14:10:40.652922+10:00		e2b2517b-3972-4bed-8933-0352c97f8750	Vernon	10399		2023-06-14T16:33:30.576250+10:00
80712	Stephen Chin							2023-05-09T12:26:30.874184+10:00		5374b82a-8146-4750-8877-251bd4740a77	Vernon	29022		2023-06-14T16:33:30.576250+10:00
12265	Media Generalists							2023-05-09T11:56:10.194463+10:00		fa96ab35-8c08-45b5-88d0-b956a827acec	Vernon	10418		2023-06-14T16:33:30.576250+10:00
79332	Chui Siu Ming							2023-05-09T13:25:59.412637+10:00		de120057-9b74-4c55-8191-ad8399eb6bf0	Vernon	17026		2023-06-14T16:33:30.576250+10:00
76025	Stefan Wodoslawsky							2023-05-09T13:07:22.288924+10:00		d5189477-1053-432d-abb5-167cfedb26ea	Vernon	28996		2023-06-14T16:33:30.576250+10:00
73388	Elise Ahamnos							2023-05-09T19:14:18.350349+10:00		76a009a6-6cd5-4587-9442-5e9b3547652f	Vernon	1598		2023-06-14T16:33:30.576250+10:00
76754	Jerilyn Goodman							2023-05-09T19:13:04.505184+10:00		9dcd27ca-d6ac-4d81-972a-926bdd8dd1ce	Vernon	21764		2023-06-14T16:33:30.576250+10:00
80569	Sarah Aspinall							2023-05-09T19:37:16.807515+10:00		3e4fbc10-13a6-4a85-be98-931b5f9f089e	Vernon	28570		2023-06-14T16:33:30.576250+10:00
25685	Foreign Film Productions							2023-05-09T15:00:41.494881+10:00		3e10c277-a855-4e87-932a-85d1fbe22e35	Vernon	8436		2023-06-14T16:33:30.576250+10:00
82552	Shi Jie									948de9fe-b7bd-4262-a940-c2e1528e6738	Vernon			2023-06-14T16:33:30.576250+10:00
81054	Matthew Clements									bd9a7297-ab15-414d-8970-926064267a99	Vernon			2023-06-14T16:33:30.576250+10:00
72893	David Johnston							2023-05-09T18:22:05.844670+10:00		7202fbf1-2802-4023-a08d-6f9e6da17bea	Vernon	38350		2023-06-14T16:33:30.576250+10:00
73479	Vera Heitman									a72fcb4d-b3b5-4950-92cf-f328a773e5bc	Vernon			2023-06-14T16:33:30.576250+10:00
34933	Assembly							2023-05-09T12:55:54.241597+10:00		8e5515b4-3525-466f-92f2-9b5facee3ea0	Vernon	5455		2023-06-14T16:33:30.576250+10:00
74972	Bryan Probyn							2023-05-09T20:01:46.728222+10:00		2f303f66-0b27-4192-98a4-65731fd6715f	Vernon	16360		2023-06-14T16:33:30.576250+10:00
28085	Flamingo Star Films							2023-05-09T17:03:48.786633+10:00		e31c2f47-36ed-485d-8af9-a020a3d95522	Vernon	8392		2023-06-14T16:33:30.576250+10:00
82194	Igor Ilyinsky									5aba40c8-072b-4a14-8274-c803219f3d55	Vernon			2023-06-14T16:33:30.576250+10:00
78372	Wellington Fung							2023-05-09T11:34:55.122696+10:00		7acc1443-a345-4076-a8fc-7fa82727c1f8	Vernon	14285		2023-06-14T16:33:30.576250+10:00
35994	Montclair State College							2023-05-09T14:46:19.564539+10:00		c868ced3-56f5-4d5c-964e-f11431458aeb	Vernon	10626		2023-06-14T16:33:30.576250+10:00
